group_target,group_comp,tile_same,T1_same,T2_same,D1_same,D2_same,same2fold,same3fold,same4fold,same6fold,distance,user_id,task_id,correct
P4M,P4G,True,False,False,True,True,True,True,True,True,1,A96XCIH9SSMZT,20705,1
P6,P4G,False,False,False,False,False,True,False,False,False,3,A3J2CI4J5V3MLP,5960,0
PM,CMM,False,False,True,False,False,False,True,True,True,4,A3J2CI4J5V3MLP,47044,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A3J2CI4J5V3MLP,50996,1
P31M,P3M1,True,False,False,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,8437,1
PG,CMM,False,False,True,False,False,False,True,True,True,4,A3J2CI4J5V3MLP,41932,1
P3M1,PM,False,False,True,False,True,True,False,True,True,2,A3J2CI4J5V3MLP,12706,1
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A3J2CI4J5V3MLP,18291,1
P6,PG,False,False,True,True,True,False,False,True,False,3,A3J2CI4J5V3MLP,5613,1
P1,P3M1,False,True,True,False,True,True,False,True,True,2,A3J2CI4J5V3MLP,51347,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,40848,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A3J2CI4J5V3MLP,20964,1
P4G,PMM,False,False,False,False,False,True,True,False,True,2,A3J2CI4J5V3MLP,18966,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A3J2CI4J5V3MLP,39037,1
CMM,PMG,False,False,False,False,False,True,True,True,True,2,A3J2CI4J5V3MLP,25988,1
P2,P1,True,True,True,True,True,False,True,True,True,1,A3J2CI4J5V3MLP,48630,1
P6,P4M,False,False,False,False,False,True,False,False,False,4,A3J2CI4J5V3MLP,3409,1
P3M1,P1,False,True,True,False,True,True,False,True,True,2,A3J2CI4J5V3MLP,12126,1
P4G,P3M1,False,False,False,True,False,False,False,False,True,3,A3J2CI4J5V3MLP,16781,1
PGG,P4,False,False,False,True,True,True,True,False,True,4,A3J2CI4J5V3MLP,31015,1
P3,P1,False,True,True,True,True,True,False,True,True,1,A3J2CI4J5V3MLP,14061,1
PM,P31M,False,True,False,True,True,True,False,True,True,2,A3J2CI4J5V3MLP,45540,1
PG,P31M,False,False,False,True,True,True,False,True,True,3,A3J2CI4J5V3MLP,41710,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,A3J2CI4J5V3MLP,48223,1
P1,P31M,False,False,False,True,True,True,False,True,True,2,A3J2CI4J5V3MLP,51285,1
P1,P4,False,True,True,True,True,False,True,False,True,2,A3J2CI4J5V3MLP,52144,1
P6M,P4M,False,True,True,True,True,True,False,False,False,3,A3J2CI4J5V3MLP,2157,1
P3,P4,False,True,True,True,True,False,False,False,True,3,A3J2CI4J5V3MLP,13687,1
P31M,P3,True,False,False,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,7162,0
P2,PGG,False,False,False,True,True,True,True,True,True,3,A3J2CI4J5V3MLP,50925,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A3J2CI4J5V3MLP,50716,1
P31M,P4G,False,False,False,False,False,False,False,False,True,3,A3J2CI4J5V3MLP,8498,1
PMM,CMM,False,False,False,False,False,True,True,True,True,1,A3J2CI4J5V3MLP,35526,1
P2,P4M,False,False,False,False,False,True,True,False,True,3,A3J2CI4J5V3MLP,50183,1
P6,P31M,True,False,False,True,True,False,True,True,False,2,A3J2CI4J5V3MLP,3913,0
P4G,P4M,True,False,False,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,16843,1
P6M,PM,False,True,False,False,False,False,False,True,False,3,A3J2CI4J5V3MLP,544,1
PMM,CM,False,False,False,False,True,False,True,True,True,2,A3J2CI4J5V3MLP,35641,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,A3J2CI4J5V3MLP,43104,1
P4,P6M,False,False,False,False,False,True,False,False,False,3,A3J2CI4J5V3MLP,24359,0
P1,P3,False,True,True,True,True,True,False,True,True,1,A3J2CI4J5V3MLP,52005,1
CMM,P6M,False,False,False,True,True,True,False,True,False,1,A3J2CI4J5V3MLP,26895,1
P1,PG,False,False,True,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,53646,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A3J2CI4J5V3MLP,15033,1
P6,P4,False,True,True,True,True,True,False,False,False,2,A3J2CI4J5V3MLP,6003,1
P4M,PM,False,True,False,False,False,False,True,False,True,6,A3J2CI4J5V3MLP,21039,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A3J2CI4J5V3MLP,20907,0
CMM,PM,False,False,True,False,False,False,True,True,True,4,A3J2CI4J5V3MLP,26146,1
PMM,PM,True,True,False,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,38320,1
PMM,P1,False,False,False,True,True,False,True,True,True,4,A3J2CI4J5V3MLP,37724,1
PM,P6M,False,True,False,False,False,False,False,True,False,3,A3J2CI4J5V3MLP,47386,1
P31M,P4M,False,True,True,False,False,False,False,False,True,4,A3J2CI4J5V3MLP,8541,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,47306,1
P6M,P1,False,False,False,False,False,False,False,True,False,3,A3J2CI4J5V3MLP,2531,0
P1,CMM,False,True,True,False,False,False,True,True,True,4,A3J2CI4J5V3MLP,52803,1
PM,P6,False,False,True,True,True,False,False,True,False,4,A3J2CI4J5V3MLP,46761,1
P6,CM,False,True,True,False,True,False,False,True,False,3,A3J2CI4J5V3MLP,4310,1
P3,P31M,True,False,False,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,12881,1
PM,P4M,False,True,False,False,False,False,True,False,True,6,A3J2CI4J5V3MLP,47609,1
CM,P4,False,True,True,False,True,False,True,False,True,5,A3J2CI4J5V3MLP,38682,1
P3,PG,False,False,True,True,True,True,False,True,True,2,A3J2CI4J5V3MLP,14569,1
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A3J2CI4J5V3MLP,32213,1
PM,P4,False,False,True,True,True,False,True,False,True,4,A3J2CI4J5V3MLP,47015,1
CMM,P2,False,True,True,False,False,True,True,True,True,3,A3J2CI4J5V3MLP,26831,1
P2,P6,False,True,True,True,True,True,False,True,False,1,A3J2CI4J5V3MLP,49322,1
PG,PMG,True,True,False,True,True,False,True,True,True,2,A3J2CI4J5V3MLP,42006,1
P3M1,P4M,False,False,False,True,False,False,False,False,True,4,A3J2CI4J5V3MLP,11084,1
PGG,PMM,True,False,False,True,True,True,True,True,True,2,A3J2CI4J5V3MLP,31145,1
P6M,P3,True,False,False,False,False,False,True,True,False,2,A3J2CI4J5V3MLP,2069,1
P4G,PG,False,True,False,False,False,False,True,False,True,4,A3J2CI4J5V3MLP,17143,0
P3M1,P2,False,True,True,False,True,False,False,True,True,3,A3J2CI4J5V3MLP,10189,1
P4M,P1,False,False,False,False,False,False,True,False,True,4,A3J2CI4J5V3MLP,21118,1
P6,PMG,False,False,False,True,True,True,False,True,False,4,A3J2CI4J5V3MLP,4224,1
PMM,P2,False,False,False,True,True,True,True,True,True,4,A3J2CI4J5V3MLP,37075,1
P4M,PMG,False,False,True,False,False,True,True,False,True,4,A3J2CI4J5V3MLP,20222,1
P3M1,PMM,False,False,False,False,True,False,False,True,True,3,A3J2CI4J5V3MLP,11303,1
P31M,P4,False,False,False,True,True,False,False,False,True,4,A3J2CI4J5V3MLP,8585,1
PM,CM,False,False,True,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,46577,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,A3J2CI4J5V3MLP,46291,1
PG,P3M1,False,False,True,False,True,True,False,True,True,3,A3J2CI4J5V3MLP,44316,1
PG,PGG,True,True,False,True,True,False,True,True,True,1,A3J2CI4J5V3MLP,44560,1
P6M,PG,False,False,False,False,False,False,False,True,False,4,A3J2CI4J5V3MLP,493,1
P1,PMM,False,False,False,True,True,False,True,True,True,4,A3J2CI4J5V3MLP,54225,1
P4,PM,False,False,True,True,True,False,True,False,True,4,A3J2CI4J5V3MLP,24239,1
P6,P1,False,True,True,True,True,False,False,True,False,2,A3J2CI4J5V3MLP,4441,1
PM,PMM,True,True,False,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,47191,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A3J2CI4J5V3MLP,39539,1
P2,P3,False,True,True,True,True,False,False,True,True,2,A3J2CI4J5V3MLP,48840,0
P2,P31M,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,50678,1
P3M1,PGG,False,False,False,False,True,False,False,True,True,3,A3J2CI4J5V3MLP,9948,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A3J2CI4J5V3MLP,42184,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A3J2CI4J5V3MLP,48504,1
CM,P3M1,False,True,True,True,True,True,False,True,True,1,A3J2CI4J5V3MLP,39834,1
P3M1,P31M,True,False,False,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,10333,1
P6,P2,False,True,True,True,True,True,False,True,False,1,A3J2CI4J5V3MLP,5685,1
P31M,P1,False,False,False,True,True,True,False,True,True,2,A3J2CI4J5V3MLP,8318,1
PM,PG,True,False,True,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,47253,1
PG,P4,False,False,True,True,True,False,True,False,True,3,A3J2CI4J5V3MLP,41893,1
PGG,PM,True,False,False,True,True,False,True,True,True,2,A3J2CI4J5V3MLP,30608,1
P1,P4G,False,False,False,False,False,False,True,False,True,3,A3J2CI4J5V3MLP,52072,1
PGG,P31M,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,28911,1
PGG,P6,False,False,False,True,True,True,False,True,False,4,A3J2CI4J5V3MLP,30772,1
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A3J2CI4J5V3MLP,25743,1
PM,P3M1,False,False,True,False,True,True,False,True,True,2,A3J2CI4J5V3MLP,46238,1
PG,PM,True,False,True,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,44066,1
PMM,PG,True,False,False,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,35698,1
PGG,P1,False,False,False,True,True,False,True,True,True,2,A3J2CI4J5V3MLP,30709,1
P4,P31M,False,False,False,True,True,False,False,False,True,4,A3J2CI4J5V3MLP,23798,1
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A3J2CI4J5V3MLP,33294,1
P6M,PGG,False,False,False,False,False,True,False,True,False,4,A3J2CI4J5V3MLP,2896,1
PMG,CMM,False,False,False,False,False,True,True,True,True,2,A3J2CI4J5V3MLP,34885,1
P4G,P6M,False,False,False,True,True,True,False,False,False,2,A3J2CI4J5V3MLP,17923,1
P4M,P3M1,False,False,False,True,False,False,False,False,True,4,A3J2CI4J5V3MLP,19993,1
P31M,PGG,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,9293,1
P6M,P3M1,True,False,False,True,False,False,True,True,False,1,A3J2CI4J5V3MLP,741,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,A3J2CI4J5V3MLP,33350,1
P6,PGG,False,False,False,True,True,True,False,True,False,4,A3J2CI4J5V3MLP,4810,1
PG,CM,False,False,True,False,True,True,True,True,True,2,A3J2CI4J5V3MLP,44019,1
PGG,P6M,False,False,False,False,False,True,False,True,False,4,A3J2CI4J5V3MLP,31381,1
PMG,P1,False,False,False,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,35172,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,34965,1
P3M1,P3,True,True,True,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,12285,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,A3J2CI4J5V3MLP,22543,1
P31M,PM,False,True,False,True,True,True,False,True,True,2,A3J2CI4J5V3MLP,8850,1
PM,P1,False,False,True,True,True,True,True,True,True,2,A3J2CI4J5V3MLP,46046,0
P31M,PMM,False,True,True,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,6830,1
P3,PMG,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,14458,1
PMM,PMG,True,False,True,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,35626,0
P3,P3M1,True,True,True,False,True,True,True,True,True,1,A3J2CI4J5V3MLP,14230,1
PMG,PGG,True,True,False,True,True,True,True,True,True,1,A3J2CI4J5V3MLP,34953,0
P6M,P2,False,False,False,False,False,True,False,True,False,2,A3J2CI4J5V3MLP,1862,1
CM,P2,False,True,True,False,True,False,True,True,True,4,A3J2CI4J5V3MLP,40893,1
P1,P2,True,True,True,True,True,False,True,True,True,1,A3J2CI4J5V3MLP,52470,0
P3,PGG,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,15687,1
P4M,P3,False,False,False,False,False,False,False,False,True,5,A3J2CI4J5V3MLP,19376,1
P4,PMM,False,False,False,True,True,True,True,False,True,3,A3J2CI4J5V3MLP,25392,1
P3M1,CMM,False,True,True,True,False,False,False,True,True,2,A3J2CI4J5V3MLP,9899,1
P6,P3,True,True,True,True,True,False,True,True,False,1,A3J2CI4J5V3MLP,3986,0
P4G,P4,True,False,False,False,False,True,True,True,True,1,A3J2CI4J5V3MLP,16894,1
P4,P4G,True,False,False,False,False,True,True,True,True,1,A3J2CI4J5V3MLP,24526,0
P4,P3,False,True,True,True,True,False,False,False,True,3,A3J2CI4J5V3MLP,23875,1
CM,CMM,True,True,True,True,False,False,True,True,True,3,A3J2CI4J5V3MLP,41296,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A3J2CI4J5V3MLP,30252,1
PGG,PG,True,True,False,True,True,False,True,True,True,1,A3J2CI4J5V3MLP,31229,1
P4,P1,False,True,True,True,True,False,True,False,True,2,A3J2CI4J5V3MLP,25564,1
P4M,P2,False,False,False,False,False,True,True,False,True,3,A3J2CI4J5V3MLP,19761,1
P3M1,P4G,False,False,False,True,False,False,False,False,True,3,A3J2CI4J5V3MLP,10408,1
P4G,P31M,False,False,False,False,False,False,False,False,True,3,A3J2CI4J5V3MLP,17364,1
P4,PMG,False,False,False,True,True,True,True,False,True,4,A3J2CI4J5V3MLP,23415,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A3J2CI4J5V3MLP,1555,1
CMM,PG,False,False,True,False,False,False,True,True,True,4,A3J2CI4J5V3MLP,28023,1
P1,P6M,False,False,False,False,False,False,False,True,False,3,A3J2CI4J5V3MLP,53129,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A3J2CI4J5V3MLP,12980,1
P3,P4M,False,False,False,False,False,False,False,False,True,5,A3J2CI4J5V3MLP,14298,1
PMG,P31M,False,False,True,True,True,False,False,True,True,2,A3J2CI4J5V3MLP,32093,1
P31M,CM,False,False,False,False,True,True,False,True,True,1,A3J2CI4J5V3MLP,8775,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A3AM7D2UWBRS7Z,1749,1
CMM,P31M,False,False,False,False,False,False,False,True,True,2,A3J2CI4J5V3MLP,26983,1
CM,PM,False,False,True,False,True,True,True,True,True,1,A3AM7D2UWBRS7Z,39599,1
P3M1,P4,False,True,True,False,True,False,False,False,True,4,A3AM7D2UWBRS7Z,9843,0
P4G,P1,False,False,False,False,False,False,True,False,True,3,A3J2CI4J5V3MLP,16628,0
P4,P6,False,True,True,True,True,True,False,False,False,2,A3AM7D2UWBRS7Z,22446,1
P4,P3M1,False,True,True,False,True,False,False,False,True,4,A3AM7D2UWBRS7Z,23806,1
P2,CMM,False,True,True,False,False,True,True,True,True,3,A3J2CI4J5V3MLP,50906,0
PM,P4,False,False,True,True,True,False,True,False,True,4,A3AM7D2UWBRS7Z,47033,1
CMM,PM,False,False,True,False,False,False,True,True,True,4,A3AM7D2UWBRS7Z,28066,0
PM,PMG,True,False,False,True,True,False,True,True,True,2,A3AM7D2UWBRS7Z,47767,1
P31M,PG,False,False,False,True,True,True,False,True,True,3,A3J2CI4J5V3MLP,8825,0
PMG,CM,False,False,False,False,True,False,True,True,True,1,A3AM7D2UWBRS7Z,32458,1
PM,P6,False,False,True,True,True,False,False,True,False,4,A3AM7D2UWBRS7Z,45517,1
PGG,P3M1,False,False,False,False,True,False,False,True,True,3,A3J2CI4J5V3MLP,29595,1
P3,CMM,False,True,True,False,False,False,False,True,True,3,A3AM7D2UWBRS7Z,15659,1
P6M,P4G,False,False,False,True,True,True,False,False,False,2,A3J2CI4J5V3MLP,2758,1
P4M,PG,False,False,False,False,False,False,True,False,True,5,A3AM7D2UWBRS7Z,22271,1
PMG,P6,False,False,False,True,True,True,False,True,False,4,A3AM7D2UWBRS7Z,33971,0
P6,P3M1,True,True,True,False,True,False,True,True,False,2,A3J2CI4J5V3MLP,5862,1
P4M,P4,True,False,False,False,False,True,True,True,True,2,A2YO837C0O1E91,19464,1
P1,PMM,False,False,False,True,True,False,True,True,True,4,A3AM7D2UWBRS7Z,52307,1
P3M1,P6M,True,False,False,True,False,False,True,True,False,1,A2YO837C0O1E91,10918,1
P1,P3,False,True,True,True,True,True,False,True,True,1,A3AM7D2UWBRS7Z,52032,1
P3,P6M,True,False,False,False,False,False,True,True,False,2,A3J2CI4J5V3MLP,12811,1
P4,CM,False,True,True,False,True,False,True,False,True,5,A2YO837C0O1E91,25435,1
P6M,P4,False,False,False,False,False,True,False,False,False,3,A3AM7D2UWBRS7Z,2200,1
CM,P6,False,True,True,False,True,False,False,True,False,3,A2YO837C0O1E91,38447,1
P3,P6M,True,False,False,False,False,False,True,True,False,2,A3AM7D2UWBRS7Z,14084,1
P2,PMG,False,False,False,True,True,True,True,True,True,4,A2YO837C0O1E91,49059,1
CMM,PGG,False,False,False,False,False,True,True,True,True,3,A3J2CI4J5V3MLP,26594,1
PM,P4G,False,False,False,False,False,False,True,False,True,5,A3AM7D2UWBRS7Z,46948,1
P1,P4G,False,False,False,False,False,False,True,False,True,3,A2YO837C0O1E91,52691,1
PMM,P3,False,False,False,True,True,False,False,True,True,4,A3J2CI4J5V3MLP,37294,1
P4G,PM,False,False,False,False,False,False,True,False,True,5,A2YO837C0O1E91,16530,1
PM,P2,False,False,True,True,True,False,True,True,True,3,A3AM7D2UWBRS7Z,45383,1
PM,PMM,True,True,False,True,True,False,True,True,True,3,A2YO837C0O1E91,45892,1
P3,P4G,False,False,False,False,False,False,False,False,True,4,A3AM7D2UWBRS7Z,13631,1
PGG,P4G,False,True,True,False,False,True,True,False,True,4,A3J2CI4J5V3MLP,30944,1
P4M,PMM,False,True,True,False,False,True,True,False,True,3,A2YO837C0O1E91,20260,0
P3,PG,False,False,True,True,True,True,False,True,True,2,A3AM7D2UWBRS7Z,14588,0
P6,PGG,False,False,False,True,True,True,False,True,False,4,A2YO837C0O1E91,6105,0
P4,PMM,False,False,False,True,True,True,True,False,True,3,A3AM7D2UWBRS7Z,24725,0
P4,P4M,True,False,False,False,False,True,True,True,True,2,A3J2CI4J5V3MLP,23301,0
PG,P31M,False,False,False,True,True,True,False,True,True,3,A2YO837C0O1E91,41717,1
P1,CMM,False,True,True,False,False,False,True,True,True,4,A3AM7D2UWBRS7Z,51527,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A2YO837C0O1E91,40080,1
PGG,P2,False,False,False,True,True,True,True,True,True,3,A3AM7D2UWBRS7Z,31955,1
PG,P4M,False,False,False,False,False,False,True,False,True,5,A2YO837C0O1E91,44426,1
P6M,CM,False,False,False,True,False,False,False,True,False,2,A3J2CI4J5V3MLP,1723,1
P4G,P4,True,False,False,False,False,True,True,True,True,1,A3AM7D2UWBRS7Z,16899,0
CM,P4G,False,False,False,True,False,False,True,False,True,4,A2YO837C0O1E91,39904,0
CMM,P4G,False,False,False,True,True,True,True,False,True,1,A3AM7D2UWBRS7Z,27733,0
CMM,P3M1,False,True,True,True,False,False,False,True,True,2,A2YO837C0O1E91,27647,1
P4G,PGG,False,True,True,False,False,True,True,False,True,4,A3AM7D2UWBRS7Z,16963,1
P4,PGG,False,False,False,True,True,True,True,False,True,4,A3J2CI4J5V3MLP,22747,1
CM,PG,False,False,True,False,True,True,True,True,True,2,A2YO837C0O1E91,38890,1
P6,P4M,False,False,False,False,False,True,False,False,False,4,A3AM7D2UWBRS7Z,5994,1
P2,PG,False,False,True,True,True,False,True,True,True,2,A2YO837C0O1E91,50442,1
CM,P6M,False,False,False,True,False,False,False,True,False,2,A3J2CI4J5V3MLP,39719,1
P2,P3M1,False,True,True,False,True,False,False,True,True,3,A3AM7D2UWBRS7Z,50047,1
PM,P6,False,False,True,True,True,False,False,True,False,4,A2YO837C0O1E91,45519,1
P2,CM,False,True,True,False,True,False,True,True,True,4,A3AM7D2UWBRS7Z,50439,1
P4G,PMG,False,True,False,False,False,True,True,False,True,3,A2YO837C0O1E91,17653,0
P6,PM,False,False,True,True,True,False,False,True,False,4,A3J2CI4J5V3MLP,5647,1
CM,P1,False,True,True,False,True,True,True,True,True,3,A3AM7D2UWBRS7Z,40298,1
P6,PG,False,False,True,True,True,False,False,True,False,3,A2YO837C0O1E91,4354,1
P3,PMM,False,False,False,True,True,False,False,True,True,4,A3AM7D2UWBRS7Z,13841,1
P2,P4G,False,False,False,False,False,True,True,False,True,2,A2YO837C0O1E91,49495,1
P6M,PMG,False,False,True,False,False,True,False,True,False,3,A3J2CI4J5V3MLP,363,1
P1,P3,False,True,True,True,True,True,False,True,True,1,A2YO837C0O1E91,51377,0
PGG,P6M,False,False,False,False,False,True,False,True,False,4,A3AM7D2UWBRS7Z,30118,1
PG,P4G,False,True,False,False,False,False,True,False,True,4,A2YO837C0O1E91,43095,1
PMG,P6M,False,False,True,False,False,True,False,True,False,3,A3AM7D2UWBRS7Z,33941,1
P1,PMG,False,False,False,True,True,False,True,True,True,3,A3J2CI4J5V3MLP,54190,1
PMG,P4G,False,True,False,False,False,True,True,False,True,3,A2YO837C0O1E91,34790,1
P6M,P31M,True,True,True,False,False,False,True,True,False,1,A3AM7D2UWBRS7Z,46,0
P3,P31M,True,False,False,True,True,True,True,True,True,1,A2YO837C0O1E91,15446,1
CM,PGG,False,False,False,False,True,False,True,True,True,2,A3J2CI4J5V3MLP,38791,1
PG,P2,False,False,True,True,True,False,True,True,True,2,A2YO837C0O1E91,44740,1
P3,P2,False,True,True,True,True,False,False,True,True,2,A3AM7D2UWBRS7Z,14648,1
CM,PMG,False,False,False,False,True,False,True,True,True,1,A2YO837C0O1E91,39451,1
CM,P4,False,True,True,False,True,False,True,False,True,5,A3AM7D2UWBRS7Z,38691,1
PMG,P4,False,False,False,True,True,True,True,False,True,4,A3J2CI4J5V3MLP,33593,1
P2,P4M,False,False,False,False,False,True,True,False,True,3,A2YO837C0O1E91,49538,1
PGG,P3,False,False,False,True,True,False,False,True,True,3,A3AM7D2UWBRS7Z,28990,1
PMG,PMM,True,False,True,True,True,True,True,True,True,1,A2YO837C0O1E91,33698,1
PGG,CM,False,False,False,False,True,False,True,True,True,2,A3AM7D2UWBRS7Z,31840,1
P6M,P31M,True,True,True,False,False,False,True,True,False,1,A3J2CI4J5V3MLP,1962,1
P4,P3,False,True,True,True,True,False,False,False,True,3,A2YO837C0O1E91,23876,0
